id,start,end,length,bkps
0,0,687.5,687.5,156
1,687.5,1348.9,661.4000000000001,255
2,1348.9,1921.2,572.3,356
3,1921.2,2844.7,923.4999999999998,628
4,2844.7,4143.4,1298.6999999999998,788
5,4143.4,4824.2,680.8000000000002,874
