1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
2157,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
2161,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
2869,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,0.024390244,0.024390244,0.024390244,0,0,0.073170732,0,0,0,0,0,0,0.073170732,0,0,0,0,0,0.024390244,0,0.073170732,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,0,0.011111111,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,0,0,0,0,0.011764706,0.011764706,0,0.011764706,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,0,0,0,0,0.011764706,0.011764706,0,0.011764706,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,0.024390244,0,0,0,0,0.024390244,0.048780488,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3593,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3680,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
3681,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
3753,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
3799,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3803,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3809,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
3819,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3836,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3850,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
3872,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
3904,0.004545455,0,0.004545455,0.009090909,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0.009090909,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0.009090909,0.009090909,0,0,0,0,0,0,0,0
3905,0.004545455,0,0.004545455,0.009090909,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0.009090909,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0.009090909,0.009090909,0,0,0,0,0,0,0,0
3923,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
4104,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
4107,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,0.004545455,0,0.004545455,0.009090909,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0.009090909,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0.009090909,0.009090909,0,0,0,0,0,0,0,0
4255,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,0.019417476,0.009708738,0.009708738,0,0,0,0,0,0,0,0,0.009708738,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,0.004545455,0,0.004545455,0.009090909,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0.009090909,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0.009090909,0.009090909,0,0,0,0,0,0,0,0
5010,0.014492754,0,0.014492754,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0
5140,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
5141,0.007518797,0,0.007518797,0.007518797,0,0.007518797,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0.022556391,0,0,0,0,0,0,0,0
5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
5576,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
5609,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
5610,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
5631,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
5637,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
6080,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
6137,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
6159,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
6312,0,0,0,0,0.016129032,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,0,0,0,0,0.016129032,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6743,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
6745,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
6808,0,0,0,0,0.016129032,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,0,0,0,0,0.004016064,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0.012048193,0.004016064,0.004016064,0,0,0,0,0,0,0,0,0,0,0.008032129,0.004016064,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0
6810,0,0,0,0,0.003424658,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.010273973,0.003424658,0.003424658,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003424658,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0
7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7246,0.006993007,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013986014,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8322,0.016666667,0,0,0.008333333,0,0.016666667,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8323,0.016666667,0,0,0.008333333,0,0.016666667,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,0.016666667,0,0,0.008333333,0,0.016666667,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648,0.017241379,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
