id,start,end,length,bkps
0,0,402.7,402.7,26
1,402.7,865.9,463.2,64
2,865.9,1276.9,411.0000000000001,98
3,1276.9,1557.9,281.0,137
4,1557.9,2172.0,614.0999999999999,196
5,2172.0,2500.2,328.1999999999998,223
6,2500.2,2827.0,326.8000000000002,256
7,2827.0,3142.4,315.4000000000001,283
8,3142.4,3465.7,323.2999999999997,310
9,3465.7,3980.6,514.9000000000001,334
10,3980.6,4410.2,429.5999999999999,367
11,4410.2,4703.9,293.6999999999998,422
