id,start,end,length,bkps
0,0,508.0,508.0,97
1,508.0,877.4,369.4,255
2,877.4,1157.4,280.0000000000001,290
3,1157.4,1773.2,615.8,381
4,1773.2,2108.7,335.4999999999998,424
5,2108.7,2426.4,317.7000000000003,485
6,2426.4,2835.2,408.7999999999997,552
7,2835.2,3109.1,273.9000000000001,593
8,3109.1,3822.6,713.5,667
9,3822.6,4241.9,419.2999999999997,721
10,4241.9,4658.0,416.10000000000036,798
11,4658.0,5021.3,363.3000000000002,843
