id,start,end,length,bkps
0,0,648.1,648.1,106
1,648.1,1258.2,610.1,183
2,1258.2,1516.3,258.0999999999999,216
3,1516.3,1934.8,418.5,309
4,1934.8,2244.2,309.39999999999986,356
5,2244.2,2581.3,337.10000000000036,399
6,2581.3,3053.4,472.0999999999999,487
7,3053.4,3442.8,389.4000000000001,598
8,3442.8,3777.0,334.1999999999998,634
9,3777.0,4083.2,306.1999999999998,723
10,4083.2,4808.7,725.5,813
11,4808.7,5156.9,348.1999999999998,877
