id,start,end,length,bkps
0,0,709.2,709.2,62
1,709.2,1138.9,429.70000000000005,164
2,1138.9,1827.2,688.3,358
3,1827.2,2396.4,569.2,430
4,2396.4,2639.3,242.9000000000001,485
5,2639.3,2947.6,308.2999999999997,570
6,2947.6,3309.8,362.2000000000003,674
7,3309.8,3752.2,442.39999999999964,730
8,3752.2,4052.5,300.3000000000002,763
9,4052.5,4379.5,327.0,12636
10,4379.5,4671.9,292.39999999999964,12697
11,4671.9,5175.0,503.10000000000036,12780
