id,start,end,length,bkps
0,0,623.1,623.1,382
1,623.1,1193.1,569.9999999999999,547
2,1193.1,1516.3,323.20000000000005,839
3,1516.3,1871.9,355.60000000000014,977
4,1871.9,2281.0,409.0999999999999,1174
5,2281.0,2805.1,524.0999999999999,1378
6,2805.1,3582.0,776.9000000000001,1757
7,3582.0,3951.6,369.5999999999999,2036
8,3951.6,4227.0,275.4000000000001,2338
9,4227.0,4554.1,327.10000000000036,2575
10,4554.1,4877.8,323.6999999999998,2811
11,4877.8,5135.0,257.1999999999998,3027
